region,month,latitude,longitude,temperature,rainfall,humidity,soil_moisture,ndvi_index,land_surface_temp,elevation,distance_to_water,flood_risk,malaria_cases,outbreak_risk
Kaduna,7,5.538265767235525,10.68496212754772,27.637604211982392,158.71522774348554,70.38067932859364,0.48102673398358997,0.5611594981173885,29.215208048068952,494.53361766603825,44.64067021309755,0.04982685303093526,36,Moderate
Cross River,3,6.427982645276724,3.893751439276503,29.1081953108257,177.02506114835214,75.79022233806967,0.671288852314072,0.6922846455678012,32.48180167867286,416.4330090844427,6.507963115757177,0.2183462822291965,66,Moderate
Enugu,9,13.725895367515573,9.079072485483119,28.53627386857704,156.14018561831116,84.92217415601222,0.7344828057465922,0.4852979040859723,32.39949065137742,31.234455001733334,4.285265853663892,0.6753436522539964,58,Moderate
Rivers,6,5.510131174271062,12.36715791472816,28.9754625646701,212.54648964573036,67.28058005722795,0.31013367301305295,0.3281513427754432,27.159351634598405,229.12425277997187,23.786308419059104,0.33483067275302747,43,Moderate
Oyo,5,11.260807566781885,11.399761442122696,30.797558430334334,105.04757739044496,91.84295917191588,0.2394078297779818,0.6638063240887329,37.88993476641973,182.08566969695826,49.48678630702245,0.8016702107570185,48,Moderate
Cross River,8,8.78018306659539,14.649224689712963,35.47953518822661,157.47808012632825,72.95377583096564,0.5946557764030385,0.7597229543690623,37.137845672540266,374.50047177511937,18.178998518790852,0.223749634549675,56,Moderate
Cross River,8,11.486016595521598,3.2989953562311722,24.982106110324636,156.75429911260557,81.66853745357865,0.3266397467609603,0.35422743249152433,26.210985110784026,444.65711040260777,34.899310851473366,0.5068941645106569,41,Moderate
Lagos,12,10.611132411443931,6.134627479684822,29.37933641506095,143.6017334100647,83.9808203339004,0.27173609115317476,0.44204041867821664,28.99458596047508,350.0521486466999,24.62480260046037,0.8175130118236713,51,Moderate
Kebbi,12,8.391671905543259,9.589877475389105,30.407177297418837,138.9406128316555,66.39080156612697,0.27123862001817733,0.3702533542731915,34.37352885545803,955.2167943014614,35.888661651302094,0.483989495924669,44,Moderate
Rivers,3,7.539108246830671,10.43387758824899,27.514687188848296,184.53439757870933,61.6151525897967,0.7616803096899984,0.21643557625112272,28.059559908955837,253.92426454438208,17.421457590113526,0.9993103521578711,56,Moderate
Oyo,2,11.543592543561255,6.292271830892929,33.319863969980055,112.12897037970309,91.5510665434033,0.9242134338456387,0.7132794716710305,38.608128280810035,330.5780198152052,45.1091315708476,0.5363564325198066,60,Moderate
Enugu,2,7.231412062598265,12.921619996510369,27.055793618103536,28.147783774025473,64.1070391816004,0.945471644170591,0.5080907166083531,28.580809093080003,613.3812439755617,5.206392939411896,0.20019557101176522,58,Moderate
Enugu,5,11.877714800885684,4.972173514992154,31.698255911999176,162.96952416438862,54.92877374382963,0.9487303999189831,0.2296073576779948,33.341441066868875,355.563083960537,40.39371584425091,0.7382107371652185,61,Moderate
Kano,10,10.79843066332452,3.0101893154606176,34.0381148037344,80.68320100007959,72.30902236783298,0.7367963167147491,0.37701943781823755,40.15873641041629,1077.11838480942,4.421769386562756,0.6030054749971746,71,Moderate
Cross River,12,9.77669170233169,14.428696780513555,30.59069708266421,146.18547503207432,87.11063684636567,0.9406927213901053,0.6925966819874356,32.445334248093445,742.2050292577733,49.552110932594694,0.6239484329785743,57,Moderate
Benue,7,7.688008849022974,7.698681533161197,28.29526366276178,74.35645630304555,62.69117605239842,0.30547688751687324,0.40279930606191927,28.430851605384614,417.76911432045387,10.059465901897125,0.35263881237774575,42,Moderate
Lagos,8,6.0508135776637495,14.489877611473123,30.923023960169097,97.65431236179006,72.21916013581065,0.6812075519493882,0.15741301188099294,32.76867937937367,553.6913329694871,19.381289494786067,0.2640272617380407,37,Moderate
Rivers,10,11.104198012406638,6.335179204142689,27.41149512236823,160.91383913973002,66.26944305402156,0.8079983715415697,0.18436154668484345,30.54860679799,518.7474279002977,20.15514561893179,0.2149726483390978,47,Moderate
Enugu,8,4.91349227170581,3.7613836215747107,26.16509516127666,137.57888583937986,51.109677075885095,0.9544511950887473,0.898488493672171,28.00703920838431,1070.82322539037,48.748160885853395,0.07701613416235842,41,Moderate
Oyo,12,13.705422561557597,12.270235254636278,30.464608755638146,146.50655856434926,56.19083369967611,0.4626892614324765,0.44236844867683467,31.710951984469446,709.4351140152717,1.5546581734239229,0.3368526433616673,49,Moderate
Kano,8,13.787479146154874,13.02983438190838,31.999477946435096,171.87342234538798,85.86567541561192,0.6678199342002913,0.608897855479665,37.383359707883784,458.6311109507976,13.48009173496742,0.07797309180427736,56,Moderate
Oyo,10,5.302226159581386,8.90504278617163,29.38454336901938,47.894575362781545,92.05341628292146,0.5228442939302405,0.5954577893852359,30.930195897816347,604.4289228824283,29.164718922088117,0.4339684688679283,35,Moderate
Lagos,12,5.039353229723022,3.8862040821343755,31.235193444738073,140.3025545591538,50.192991624107805,0.6306150601256226,0.2328827026606775,34.100418538840636,447.91109285538215,28.465022106362042,0.2058808657299942,33,Low
Benue,11,8.1271672708303,10.849608899680053,38.2252575409406,67.57618205755308,88.75360070732602,0.6028535553807401,0.41919703363823857,37.343742641785234,927.2663006383737,9.889703151506577,0.7540015878541054,64,Moderate
Kano,3,13.636832722605021,5.185727693701887,33.88008868395125,152.96398532604925,82.57427710124006,0.8797515257800399,0.6715380951013754,36.69082026394999,42.06696071347682,22.579175788398675,0.3647657763886819,67,Moderate
Kano,11,8.00310899231113,13.19257857787541,26.741061378489725,101.84591378867087,80.81912881352343,0.8592534721168221,0.4397999197947704,26.458879138013973,607.4668201140684,1.5852630345412713,0.5613303354746079,61,Moderate
Kebbi,2,7.6380210843233485,6.288277434506294,29.740995128554882,118.23715261504137,69.35143947829978,0.5159296881845312,0.5714207064268816,34.028013794932576,311.7823044807081,39.673095043252424,0.775495080230347,46,Moderate
Rivers,4,11.035850589987712,13.172476683767133,30.208269169746135,112.95483058361434,64.92089439482174,0.4248076536335801,0.39670666412461564,32.34804672007603,294.1684730153736,7.032645426063741,0.3276445142863047,47,Moderate
Kano,1,5.78731236595227,8.123094502722232,25.638235418274075,90.81590663191571,68.47862279255921,0.8807037968667746,0.3120646583686779,24.046632514608746,238.33767962793334,8.712661685219746,0.29000308041231626,64,Moderate
Kebbi,3,7.633234835737515,10.157854070977807,31.46247675804748,52.446721331225376,77.06591684831065,0.9637264335787865,0.1149854077918132,32.83057124886694,610.6677475115476,21.901530396432488,0.10419734467179032,35,Moderate
Kebbi,11,6.913074462744878,12.474750201851595,25.976694847838004,258.11374369096586,92.6034995236847,0.21489409104625504,0.43942650399199834,33.003147054839914,145.79527475359362,41.821372964023,0.019012668636100183,34,Low
Lagos,9,10.015346226306262,3.485270915795176,31.691116005545513,36.34727771194393,59.3137777914317,0.600803372687676,0.41722386539795997,36.31297765991466,633.1836430187836,20.925199161927658,0.5468813532386059,44,Moderate
Kaduna,7,5.627528862141638,12.853992074277418,36.732767340291545,161.80504629188627,93.81548643304694,0.8172137820658942,0.46840755414035984,39.02829163652318,731.8661292399943,24.59590549684492,0.5652568177239276,71,Moderate
Oyo,7,9.487012556062362,4.663776501185971,28.495448220360586,61.09175963111856,60.47917598879714,0.9887769726858311,0.10522146489971532,28.78050180706656,1080.3824873845383,2.476288977019362,0.38258739541335285,48,Moderate
Benue,1,12.57546589936845,7.301020262435838,30.74903026768214,100.94427235495044,88.05963374446212,0.6244168808962762,0.5138895493848689,34.12706857066965,923.2539722312989,22.207213360923628,0.3205622076305059,44,Moderate
Borno,7,9.141705467076019,8.673372361332756,30.167623645471405,276.74103400968846,79.70130613159589,0.775206676039645,0.19449379990874754,32.86362826767047,786.613694811848,46.04252110815309,0.972585950055122,55,Moderate
Oyo,10,10.834966170980852,13.745119004023543,25.26486978731367,83.47748708928319,83.52683906706972,0.9466792516431177,0.4969805536925114,26.81917074608099,972.1058572797132,3.286944763619152,0.07364045302533573,61,Moderate
Kano,7,4.752480176779329,3.269287534747093,26.054384191133085,118.16681226526579,87.42120797036047,0.5001764014190395,0.3736601870769788,25.133536207412476,434.85999245811473,17.243967148799946,0.19402353790145632,44,Moderate
Benue,4,8.490055792470429,9.710431299561424,30.437145671151708,306.0600143482431,50.52912797302264,0.9078564556464985,0.13501816858768861,32.52342446765404,647.8730474446292,28.560656525581802,0.7547665988394445,70,Moderate
Enugu,7,4.948931674358519,10.710270000748734,29.525284875396704,252.56028960453597,82.58830246375163,0.4129219732822807,0.23247461027172023,30.37287269153504,120.9034470391039,39.57945490622447,0.21159516195832484,49,Moderate
Kaduna,8,9.994616757866568,6.798987709188882,28.466552978819387,261.5317383974563,94.80598883198029,0.7803664719539756,0.30641669664332494,31.308507347376377,636.6434663295556,40.859525816476534,0.711761752671007,59,Moderate
Enugu,3,6.810543711738185,6.485841255713517,32.72848830442387,117.25454766615672,72.25738369238778,0.9647287224263581,0.28667767122563315,33.23649263301878,478.92087665561945,2.795758893374168,0.9379619284639609,71,Moderate
Enugu,10,6.87265830991748,8.885629902125611,30.864289589722905,188.56507359535635,74.3847067938013,0.7186433349329795,0.5828211961435357,33.49221330406136,1097.3180820723287,45.35062424872473,0.7237162101301231,52,Moderate
Rivers,2,4.767667371449807,5.2452050143760705,37.815286708942885,67.86117507350728,54.76937339537095,0.5009656997190303,0.135314162927872,44.49081335659399,376.0178460161897,24.579518742002357,0.8041812282360176,44,Moderate
Oyo,7,7.102378614407344,8.61742715525951,25.286239673911,113.39402809958924,65.33457306866406,0.26235268386859867,0.45503583414477455,32.02982167722526,830.3032478122492,1.685385461412714,0.7877811827065396,48,Moderate
Borno,5,9.066771771070973,12.18030388188177,27.398425736409063,171.30985493260786,77.56282459156087,0.3605365926645574,0.753141774061139,30.20495861731262,831.3978134983188,25.42929393897993,0.403816313593781,39,Moderate
Lagos,5,9.846601031717615,13.144746049926177,34.81249141989556,249.2298139704771,55.39871337244562,0.783404143261631,0.32838408072538294,40.13640175521242,861.5622508622919,43.72180119065512,0.15804184858757286,40,Moderate
Borno,5,4.666655512758233,7.621936618786808,35.75229205223752,90.41233021175782,65.00107647851013,0.9917413022157773,0.5838495919268686,36.897253086630855,823.5326148112498,10.530328666735256,0.20785519337600022,55,Moderate
Enugu,7,10.514591857160703,10.407620557724226,25.562798141513714,168.96700359124256,65.65573650395221,0.8798001421165946,0.8378933775945164,25.63969907965648,1061.397367671194,44.009117555777664,0.9341355102013098,58,Moderate
Kano,9,8.888757607534945,3.0002462155307397,27.442799187595693,202.99561040738965,86.5798170395781,0.8331844111219293,0.7308228919986786,31.959429343837805,723.2304479992604,28.31165376429282,0.08016342233725904,51,Moderate
Kaduna,11,9.369080079142348,9.604229804057427,28.28403891791682,156.39793972706084,74.19430583200717,0.21498385220159655,0.7651090366002142,28.464706062647625,1029.3583797944075,9.384041438675471,0.3748411786462158,63,Moderate
Cross River,8,12.327966737677947,14.702835664709879,34.63427996376391,90.48105708293431,74.95019754827528,0.7869530956132358,0.4503708908016065,39.18635305821045,814.8582042111578,25.349757743041888,0.6253844123990491,60,Moderate
Borno,6,7.4222644530486654,6.747180325934536,28.457651737366884,135.4740509370079,62.70301661633414,0.8620493334985546,0.16693398248353225,27.738260871721785,1059.9079642393156,19.77195022718171,0.17401232993454907,35,Moderate
Enugu,7,5.7405111136503475,10.137313490510953,28.320665442599598,75.18626677662972,64.10420595041032,0.4599973754688258,0.4893729061062152,31.15187421161077,879.8943147952617,35.82256879843566,0.13811266339458816,33,Low
Kaduna,9,9.518101757069541,12.147403891747356,27.942547913712062,156.57373242957797,70.30405498134989,0.999762767455656,0.15831125028387866,27.836574450449753,560.0877594683786,29.52787942930227,0.618635909703459,41,Moderate
Benue,11,13.450219175352387,10.307196251875713,29.43532212460278,162.22445614354066,86.76041712374885,0.22869004180565966,0.4978306492375263,30.05712906331324,339.27038995024634,30.111196212994862,0.8723129000112572,54,Moderate
Oyo,6,9.178696191811312,8.021999645602072,30.37375512396085,110.84370457983209,64.26229503362083,0.5128639330172153,0.49770133309201037,34.60534730867711,1092.729090161626,27.6235101199605,0.9201519614041206,48,Moderate
Kebbi,1,12.319121741195065,4.830906879714377,36.51398777097819,220.64492693985719,64.46730852675462,0.370105709389443,0.7537262802603978,41.34201255315304,175.89782650532305,36.95239974919304,0.6846439175175351,72,Moderate
Rivers,4,11.57032054461033,8.56441676949877,34.85653539992573,165.27857579922713,75.60707827857206,0.9780322933983383,0.537165950871691,35.53689073575233,1046.0771949086952,11.499777438624287,0.7151518082902161,62,Moderate
Kaduna,8,9.183307870098314,6.537410510143099,24.672575810218298,266.67730377747216,87.79008852186298,0.73766042390298,0.1805492744519981,28.98199832077652,789.629513723359,30.966351247854966,0.9382884684329629,54,Moderate
Kano,7,10.475547776534224,11.35104346513557,28.249967612112656,223.97473113732124,72.67487926619685,0.5333778056959309,0.46558807714550554,29.460529195780765,740.0529029550233,12.766618947130594,0.38877418485853443,50,Moderate
Kano,3,8.066801840966585,8.302953212573719,29.081607029736492,118.16862749701419,55.77733797554572,0.978084865249407,0.6858296393015034,31.22625684963735,652.8632451404771,3.836987860037009,0.9745776712811313,83,High
Kaduna,10,9.306286890971936,13.198557175287858,27.225293941892037,159.60225646713562,91.19028480306523,0.24920045014750453,0.183483790350327,28.015735211290192,365.0116338962316,36.89861750204686,0.3053529089792143,25,Low
Kano,3,9.072857552906347,5.3198692427181165,33.01043827175022,122.16463901750564,71.19890055229678,0.3755838138325264,0.49203501505148795,33.880326163823426,737.34612613086,12.773229358996682,0.3634434594206014,45,Moderate
Oyo,11,11.09110362957773,8.012641464642883,34.39352566379526,186.63033628752495,84.82111268931685,0.5380486065993716,0.5038705640300312,35.028174883587816,582.2593658690175,4.044274625133526,0.7604364720098277,63,Moderate
Kano,3,8.099813193562827,9.690059716737698,27.080984126799077,227.87285989024534,51.94967317031232,0.2994274153163855,0.8448460942445487,26.26234292600565,491.16448282729874,10.234651188449467,0.7148607060773704,78,High
Borno,12,4.9976712262214,4.512176112339542,29.048078846141664,247.0425264218742,87.62990386075046,0.9975539387245071,0.7217453580473169,29.67232522575771,776.6889825127449,49.648396886018546,0.3704470850721304,67,Moderate
Kebbi,1,11.887095228136229,10.054920934013866,32.58809035519389,222.75656011107003,52.62518341835859,0.6587278902522234,0.29555375058259703,33.16023261490582,116.5874731806443,41.89929891617012,0.0479301349636726,36,Moderate
Kano,10,10.848530033282074,6.491056863930913,33.2736191122358,176.97360940904537,93.54123195821582,0.32971336414465063,0.7462164758200923,39.16799769219063,733.8817578402954,28.529720891821583,0.6343858114397996,47,Moderate
Kebbi,1,13.501234554573655,5.754446161783914,26.98441422242652,163.9090891525144,90.06955059119227,0.3987955572780772,0.4429804983717145,30.815306026876026,1197.1810683136482,17.33068858363074,0.6029418511541824,55,Moderate
Enugu,6,8.287161758478629,4.7029288767521376,30.912574716432147,177.358466289297,61.996532141112425,0.5169758692225748,0.4989300264880766,32.023506928714504,70.42468937666999,17.3997112918093,0.8836621812240559,56,Moderate
Lagos,1,4.782056569110948,7.1985831076021345,26.227913049886272,71.97552803081132,60.05909872880934,0.7810999910162706,0.3960794122822836,27.83727444597122,579.9474409769869,18.187568259688582,0.29883083687902334,48,Moderate
Oyo,5,5.2161898636324295,14.14778898233048,33.22650532483449,64.75623781523025,85.25124217027084,0.44328582041329795,0.17259328713394675,35.798787037747005,555.2983177659767,49.1999571398027,0.911902768262143,38,Moderate
Lagos,4,11.73319543203078,3.372070311972702,26.089788501653658,185.3988403973363,56.823816842280436,0.43831575636093956,0.8920405120427274,28.058930912975026,107.29217736620494,37.89972442625523,0.5728081092092534,82,High
Enugu,5,4.677572827786019,13.22587449969527,29.448005264009847,94.28767259581139,89.07309173218559,0.7007140468729898,0.16921639287530005,30.148889619282542,601.8566240576753,17.94622628267754,0.21668308299888084,45,Moderate
Oyo,7,13.078261449292853,7.76833077342169,27.099987337919305,210.52979135593702,51.436077614236986,0.23665102389062814,0.16677373648616617,30.651005869681484,197.16252872060596,1.369268755027782,0.3926435483130045,38,Moderate
Kaduna,6,6.816501112951854,9.739219664716614,25.06871711072605,250.29808352424612,79.3226564234828,0.7695752979129902,0.1957113239992639,26.162545157389168,990.1250945191479,13.565051554412609,0.20121862163021653,41,Moderate
Kaduna,12,12.988790405793248,9.153747563104458,26.71743449559957,179.87371131035582,61.70289396679364,0.6381358444832494,0.3214948571619697,30.016658363594463,1082.3505417215633,10.78414497372007,0.46105642630639365,67,Moderate
Kebbi,9,11.73506848800946,14.108883139286803,27.616754588669405,97.87052324307791,87.91610243400001,0.5471934295704908,0.5360584688727544,31.998923162402605,992.3928976561839,10.891484342381833,0.4726332814706088,54,Moderate
Enugu,6,12.7120103629169,12.241551230468563,33.993325805013825,78.38686140316831,66.9676678755393,0.5143834729509682,0.7195031920620008,36.56943980352661,1115.227083414449,47.50455487558315,0.7927546738390763,44,Moderate
Kebbi,9,6.140396917699658,14.81788242393539,27.11497254535795,109.2816416734441,69.47108847880003,0.3768608273501133,0.711015729033836,28.384584530375253,783.8019175517114,12.516066484816276,0.742867192233803,61,Moderate
Rivers,4,9.956934958135683,12.533159419460368,29.289182020170355,136.70087879021594,56.54982989867187,0.3922383872259131,0.5015844376692492,33.07048089596016,1015.4269453156722,8.531162166631255,0.5819325199105697,43,Moderate
Kano,1,4.935891320724226,6.550661930480247,26.308296859096167,102.66352871269153,78.18135223661672,0.5998787935707357,0.7765981153207372,30.476293436216583,609.0863997461973,41.666836005948774,0.5468771409670469,44,Moderate
Cross River,1,6.02280767539376,14.554604152311768,32.683258281716924,123.61224685189532,71.17963632130972,0.35860203656503586,0.1168715799842083,37.96801470010868,952.4179753180092,41.08578994389612,0.6899992762895186,34,Low
Rivers,10,7.099022273372684,14.80278948969508,33.224302292587204,125.77596466495898,50.391140651829446,0.6541538670722447,0.13219272060660467,38.280627536139626,1136.9352714880301,21.857371360603143,0.14815305441236748,33,Low
Kano,7,11.408125915100232,4.477124443400394,32.1366054076242,62.90584677469277,82.88849248493925,0.7197556463955923,0.6166643128974723,33.285691218126225,469.20444438276274,31.626154233493907,0.5858958062952887,48,Moderate
Oyo,3,4.247143793884833,13.812530205395726,27.582780182086022,89.15417311128697,55.76318595572971,0.5662771531847764,0.47189162742257196,26.127561213967926,1004.3099071539892,49.06690395415133,0.9103498704856505,34,Low
Kebbi,2,13.031172828721365,10.970426194717945,26.341342835465092,88.81939342816088,73.67625687992012,0.2855781295176704,0.5037499913645599,27.920332875958675,579.4529697636982,47.51982743701769,0.3058187565755559,22,Low
Oyo,6,4.708035137129217,14.063925240397365,25.31355286979306,148.48453085436307,74.25859638727665,0.9500599315122109,0.2744820509410515,26.01674578443314,743.0824851115156,13.926879509916978,0.02352718513723817,39,Moderate
Oyo,6,7.764901953446271,13.988868242627841,32.07554516495648,192.70546959577592,63.47233017601694,0.8665987801225512,0.7697928959325483,34.78241739876685,1061.6702062934512,20.31892807265763,0.004478825672119435,59,Moderate
Kano,7,4.8108962832858415,13.6964763742466,27.16133070855685,140.05301257043686,60.288590955276845,0.9628299633189032,0.5025384416150949,28.90050347514398,1059.44956521551,15.710824639403437,0.03257530611679604,38,Moderate
Enugu,5,11.689678431033737,13.623307124188546,32.404716137733004,148.67614879823418,64.01074571549348,0.4945796602249421,0.26865568096163706,31.382466618047594,895.749452964729,10.194741766169367,0.7462835585031669,52,Moderate
Kano,8,5.413149734027568,4.4117548679186225,25.580494226605047,130.86153834137176,67.91039653882461,0.22574913443969793,0.21071693847780165,29.834946591637216,388.7656364753212,11.423766098140568,0.8656658309542079,44,Moderate
Benue,7,12.847569102624576,4.722188499339143,28.165579343153873,184.60519535955953,92.04236761357319,0.5490756246619439,0.8962821316016231,28.84663532267929,122.13385638181515,31.140015261784566,0.003640858350216103,62,Moderate
Kaduna,2,9.30221986591526,4.413353032523601,27.17780352436646,133.829871721758,80.11395641329281,0.572052920772397,0.6819363458134655,29.159941053014624,1184.3880784968405,27.415562917655908,0.6937174146544736,42,Moderate
Kaduna,1,13.484728194553961,4.092349065603424,26.14128679391014,140.19170366076486,93.44406949472808,0.7652200142095782,0.5261237004063334,30.765379531416205,690.8152313283581,41.07736948417364,0.3016538071915822,48,Moderate
Rivers,9,6.903609128081953,7.23942342088786,22.01931821361998,317.42759603963793,53.82370781392969,0.78776367148646,0.5531895997130265,23.3130202238514,150.510921594539,19.318117115497966,0.3902298690314042,76,High
Kaduna,5,8.543161518783911,11.207500971895707,23.704668000810997,51.011165259756126,52.04686632939429,0.5398117289204234,0.18822089301470185,24.952034662158482,1152.1002284905876,34.828265940520424,0.9226222136658432,26,Low
Kano,12,10.942469623295779,7.256311356871019,33.51270450418229,98.58119495678284,52.62914388233586,0.9817702825924102,0.6772101712655603,37.09701870941723,559.5746201896071,49.8492529252512,0.687025184561662,48,Moderate
Borno,11,12.319133125709605,11.643603999301138,25.65516025320444,147.2637677477683,88.66443733984927,0.28980777630373206,0.8353989536583954,29.165631320881328,1155.4780386837626,22.58789371380527,0.5351500147323373,46,Moderate
Kebbi,5,8.213570877456068,12.843397500242432,31.67940787863211,124.73382798920831,87.54403112824389,0.9219520000583661,0.8177594771103749,30.482634953199412,450.91256151953104,29.715661259429385,0.48688716540686994,70,Moderate
Kano,12,12.924325383271642,10.994576881757004,29.06056542649833,58.11146584391042,69.71109636627912,0.8159271866235194,0.7303073690467683,31.7123419092919,1093.0300686254689,34.258081032748606,0.5610741236641212,60,Moderate
Kano,10,5.179872083243953,8.581256715395625,27.621777639331967,150.53228917335522,69.59673871833859,0.6265423138233547,0.6221713942097696,30.52435377289832,1026.9441483769283,31.470293769046407,0.23305417354490998,41,Moderate
Cross River,4,11.086847188100954,6.546209275091483,27.304246172869433,112.60204284421845,69.2349422182964,0.8100551012591479,0.31377085727501886,26.77361061252632,576.0847106032148,11.225463798538671,0.6842091178932792,49,Moderate
Kebbi,2,7.481989822136605,4.492840349462771,28.671620405388733,130.80790695374833,92.50170410755325,0.8033348781911491,0.37576629995014776,33.25998936777463,388.5637257672129,29.319313269374785,0.11902421682977482,62,Moderate
Benue,5,5.013354841325969,8.923821934936605,31.66484831604248,95.33606145466933,61.78371013181049,0.3333790839901549,0.7654396761610004,35.033263312380804,893.7735091898704,2.003742022878142,0.7958877520304165,67,Moderate
Kaduna,2,7.866645568020038,11.63518744043877,24.088884530096074,113.3276595050292,82.3266772143734,0.6259762648589207,0.6733687525897063,28.748231705206557,1023.4912372420749,42.15678302568312,0.24665822345931188,48,Moderate
Kebbi,12,12.802156244855679,9.57891853804858,28.736596544158157,178.93267732692465,54.94608007178335,0.5767440517790737,0.8923137744132158,32.49694255163843,70.35368020837132,22.428614507362727,2.27627054061319e-06,49,Moderate
Kaduna,7,13.8053387128864,11.657783031485554,30.53863590993853,134.97255683844003,61.76874158710469,0.5953179832164319,0.16813356469066204,32.253634935838,285.31055878296155,24.125273681558877,0.7435382439565399,45,Moderate
Rivers,11,7.927998571004826,7.022636068122008,31.976895557793842,140.75938951414057,76.92608716200077,0.3346234111972686,0.3782661922253159,34.11293225806673,527.2797106656874,4.689327473119113,0.8303495060370875,63,Moderate
Kebbi,9,12.864163878063751,3.8015527566641762,33.04100568198814,127.23251139303406,76.89399485958151,0.5079893542240779,0.8037307380186943,33.44265712177704,265.29338570627647,8.183336027212967,0.7569324760332883,68,Moderate
Kaduna,9,9.096544162418782,12.25317511239092,28.266159903899727,159.8556230944062,74.9125013707361,0.6150349432054104,0.1207370792841581,31.258307280356743,340.1428996460381,19.13446958606228,0.28934021576264624,52,Moderate
Benue,11,11.170150376639414,5.636689341954671,23.394483249418478,70.29907542356227,55.5574202055553,0.747402129004543,0.36877124065040323,22.04401955154763,627.4141117278208,43.90230007160209,0.16192223520878446,26,Low
Lagos,6,4.453714222738232,10.395420722832288,30.624287524550056,119.8807566730282,83.96126329598918,0.5385310075867946,0.8793756686595448,32.63423432891551,471.82567054847107,7.435750613810255,0.017303966932373127,79,High
Oyo,1,9.573119719840234,12.651512934656798,28.523772543745647,287.4832663258123,82.00047232192553,0.7175139648659348,0.5373264000933452,28.189692624968966,1122.6590972929137,17.97188669972195,0.07899553676394133,45,Moderate
Oyo,6,4.701619362109904,4.66932002213612,33.819091463741906,61.70692437959873,80.64233507655287,0.6940347340173816,0.34660938665658164,37.942159154798674,1013.3949461743002,43.319067404061215,0.38351448771485297,36,Moderate
Benue,5,6.686179570937993,10.18193652015931,29.800201709109736,92.96732285385713,55.81939402286814,0.8503765268920578,0.844107429636999,26.701936188095033,265.69585287699033,38.16573185105061,0.2844905993272572,62,Moderate
Cross River,4,9.668143258686786,11.272492342081126,33.85990163192707,175.07491139582567,59.93879111496275,0.531900371422628,0.37764190362701444,33.90877874754874,1138.8970172813588,18.11876346863162,0.9221039707600617,54,Moderate
Lagos,12,12.071637664216805,11.958370401827093,26.897832703367612,322.106099728367,90.98409207557188,0.8981346377741244,0.20678212438181093,27.980398405807843,275.99977317934395,5.31932794422769,0.22793128889505343,78,High
Rivers,6,9.608936438039105,4.771999333697851,33.85851416268583,194.47091226594824,71.71829688758957,0.2210258213337487,0.5633657552190166,35.179049426391025,723.9107003684019,28.136155931105574,0.5212066705303218,41,Moderate
Benue,6,13.3619154111521,12.901393943752456,29.62705025484253,167.49482544410094,68.80776200723693,0.9206221361136262,0.6714597391302418,32.283193458985025,382.13360530542974,12.796378203870386,0.9581908932897495,82,High
Oyo,6,12.103325075758356,4.1297827938056395,30.670773245366078,153.04935130403416,89.26425985210346,0.9610329306432779,0.16346634926206322,32.09667068357066,355.95071321295256,29.870116979118208,0.4343438263195155,47,Moderate
Oyo,2,5.562401461051026,9.235001617881688,22.132804691480576,188.13818543576937,63.26895674790725,0.5299947189616725,0.5976732779243087,22.74497810599925,657.5549624812699,1.190254554419762,0.9004773635378718,67,Moderate
Oyo,7,7.889584856279374,8.320952354374558,33.44146227193006,145.218102942307,87.17422679900653,0.9594609135478993,0.3974745517522027,36.31153536596181,1137.3515973808608,14.526112235766348,0.7783268420506678,74,Moderate
Enugu,4,10.684854273067788,5.661192890826639,28.26495296186035,145.47615019145948,69.86725197676401,0.8915738210709556,0.19968129540638274,31.728589356862212,514.2942446728609,10.238248737329599,0.3378122447475993,49,Moderate
Benue,12,13.384060316092901,6.62316889736687,30.98039996935108,124.60487152749523,77.96771971941217,0.2456327875956851,0.6085972066199496,36.40220973577813,351.9785286238282,36.385075702651385,0.6758389383636542,56,Moderate
Kano,9,13.877158687446709,4.973229399466822,27.68677420828687,142.83475774560907,66.41737803666656,0.7211343450985299,0.3152693460654865,28.709555347470435,315.3588242848089,37.26082415152217,0.2942891210485806,40,Moderate
Rivers,10,11.631864379628071,8.10871433785504,33.60916553085509,117.8309017997481,91.2363482809354,0.9341290505521667,0.23577072890439618,35.33915942584077,384.71468492441807,38.15006374455872,0.308550422412195,53,Moderate
Oyo,2,9.737693055793638,3.426131130846722,29.90713351836914,97.28947714220068,54.77942338888525,0.36486050430584327,0.1749930529637454,32.450326640679705,544.6957317198649,48.751492928915525,0.6893743836784859,34,Low
Kaduna,5,11.56609689737992,13.666983303553865,29.588454865302385,241.690254257002,59.77212081368574,0.9365103346519525,0.4210846866221314,29.601924573936735,1050.3041204269077,30.7477979431781,0.5425732041554907,60,Moderate
Benue,4,6.732364194639477,4.9618480204391435,36.57444708292421,118.90454076896113,59.11753464433808,0.36554158419512106,0.596571122806722,36.42965594726398,391.42957210522906,42.277995522664135,0.007195959803248386,45,Moderate
Enugu,9,6.836030272596327,13.632213077471384,19.032333764241457,58.949912930388365,61.71176995293018,0.7050213937645886,0.8803835615499976,22.28534447390011,341.4546017610643,30.08738549984558,0.8203860000783093,60,Moderate
Benue,4,10.543493461623232,13.362928801608039,27.360761553766483,129.83501688867705,70.44824856933414,0.5044875117769128,0.37043076640490447,31.451146978690417,697.5625929353071,20.30253582322474,0.10187921216758333,29,Low
